YEAR,STATE,UNIT_ID,FIRE_NUM,FIRE_NAME,AGENCY,C_METHOD,CAUSE,INC_NUM,OBJECTIVE,COMMENTS,REPORT_AC,GIS_ACRES,Shape_Length,Shape_Area,ALARM_DATE_Con,CONT_DATE_Conv
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,813.3439,8355.698552,3291486.076,<Null>,<Null>
1979,California,Sonoma - Lake - Napa CDF,110,ROMINGER,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,711,Suppression (Wildfire),,<Null>,811.4582,7539.74629,3283854.715,6/11/1979,<Null>
1979,California,Riverside CDF,879,SKINNER,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,11738,Suppression (Wildfire),,<Null>,797.7343,9055.691817,3228316.263,7/6/1979,<Null>
1979,California,San Diego CDF,439,COTTENWOOD,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1059,Suppression (Wildfire),,<Null>,785.4662,9673.806628,3178668.773,6/29/1979,<Null>
1979,California,Los Angeles County,0,DAGGER FIRE/USFS,Contract County,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,769.0302,11194.37353,3112154.644,4/11/1979,<Null>
1979,California,Nevada - Yuba - Placer CDF,307,ANIMAL,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,810,Suppression (Wildfire),,<Null>,763.1472,9276.188298,3088347.304,6/7/1979,<Null>
1979,California,Sequoia National Forest,120, ,USDA Forest Service,8 - Unknown,3 - Smoking,0,Suppression (Wildfire),,640,751.2274,10599.56737,3040109.359,9/16/1979,10/19/1979
1979,California,Sonoma - Lake - Napa CDF,224,ROBINSON,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1075,Suppression (Wildfire),,<Null>,731.4805,7483.765303,2960196.727,7/23/1979,<Null>
1979,California,San Diego CDF,32,HAUSER,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,710.2343,9056.795427,2874216.051,7/10/1979,<Null>
1979,California,Butte CDF,210,CLARK RD. #2,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1483,Suppression (Wildfire),,<Null>,698.8843,11859.06339,2828284.56,6/22/1979,<Null>
1979,California,Orange County,1077,ORTEGA,Contract County,<Null>,14 - Unknown / Unidentified,18533,Suppression (Wildfire),,<Null>,696.3102,7823.608935,2817867.643,9/15/1979,<Null>
1979,California,Fresno-Kings CDF,44,PYRAMID HILLS,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,2697,Suppression (Wildfire),,<Null>,693.9815,6599.077123,2808443.532,5/22/1979,<Null>
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,689.7264,10089.45514,2791223.523,<Null>,<Null>
1979,California,Santa Clara CDF,402,BLACK DIAMOND PEAK,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1480,Suppression (Wildfire),,<Null>,681.2249,8131.025071,2756819.377,8/27/1979,<Null>
1979,California,Monterey - San Benito CDF,338,HERNANDEZ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1285,Suppression (Wildfire),,<Null>,680.9234,8355.561608,2755599.353,8/3/1979,<Null>
1979,California,Santa Clara CDF,146,DRY CREEK,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,736,Suppression (Wildfire),,<Null>,675.7635,9596.976529,2734718.125,6/15/1979,<Null>
1979,California,San Luis Obispo CDF,452,RIVER ROAD,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1522,Suppression (Wildfire),,<Null>,663.1513,9690.269082,2683678.035,9/9/1979,<Null>
1979,California,Los Angeles County,6165,HASLEY FIRE,Contract County,<Null>,14 - Unknown / Unidentified,312037,Suppression (Wildfire),,<Null>,655.944,7862.73435,2654511.42,7/11/1979,<Null>
1979,California,Monterey - San Benito CDF,111,LLANADA,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,610,Suppression (Wildfire),,<Null>,640.0089,9074.008324,2590024.237,5/30/1979,<Null>
1979,California,Joshua Tree NP,9013,RANDOLPH,National Park Service,8 - Unknown,1 - Lightning,77,Suppression (Wildfire),,400,628.7258,7398.834172,2544363.034,7/17/1979,7/18/1979
1979,California,Riverside CDF,625,DOUBLE BUTTE #2,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,9867,Suppression (Wildfire),,<Null>,627.512,7057.106071,2539450.963,6/13/1979,<Null>
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,622.5773,6915.799354,2519480.8,<Null>,<Null>
1979,California,Joshua Tree NP,9014,JOSHUA TREE,National Park Service,8 - Unknown,1 - Lightning,76,Suppression (Wildfire),,710,620.6539,7758.054002,2511697.291,6/4/1979,6/6/1979
1979,California,San Luis Obispo CDF,289,VINYARD CYN DR.,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1071,Suppression (Wildfire),,<Null>,595.5186,7288.332841,2409977.996,7/12/1979,<Null>
1979,California,Sequoia - Kings Canyon NP,9032,SENTINEL,National Park Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,565,592.6277,10561.74464,2398279.244,9/6/1979,9/26/1979
1979,California,Cleveland National Forest,181, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,592.4697,7501.418731,2397639.623,<Null>,<Null>
1979,California,Riverside CDF,752,BROWN,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,10827,Suppression (Wildfire),,<Null>,592.1909,6217.257301,2396511.463,6/26/1979,<Null>
1979,California,Cleveland National Forest,20, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,591.0788,8280.44782,2392011.054,<Null>,<Null>
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,590.1411,7151.792635,2388216.175,<Null>,<Null>
1979,California,San Bernardino CDF,507,JOSHUA TREE,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,586.1382,8629.912351,2372016.974,6/4/1979,<Null>
1979,California,San Bernardino CDF,698,SIDEWINDER,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,4683,Suppression (Wildfire),,<Null>,580.6466,6426.329172,2349793.336,8/2/1979,<Null>
1979,California,Santa Barbara County,0,ZACA STATION #1,Contract County,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,580.3782,7874.561452,2348707.055,7/17/1979,<Null>
1979,California,Los Padres National Forest,7, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,573.2918,6871.681967,2320029.706,<Null>,<Null>
1979,California,Riverside CDF,1365,OLIVE,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,16298,Suppression (Wildfire),,<Null>,566.6542,6903.011341,2293168.077,9/3/1979,<Null>
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,557.4805,7521.966084,2256043.419,<Null>,<Null>
1979,California,Orange County,1434,LAGUNA (BOAT),Contract County,<Null>,14 - Unknown / Unidentified,24721,Suppression (Wildfire),,<Null>,534.6305,8107.761008,2163572.723,12/11/1979,<Null>
1979,California,Cleveland National Forest,192,HANSON,USDA Forest Service,8 - Unknown,2 - Equipment Use,0,Suppression (Wildfire),,580,532.6511,7176.341506,2155562.31,7/26/1979,7/27/1979
1979,California,Monterey - San Benito CDF,539,OIL WELL CANYON,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1940,Suppression (Wildfire),,<Null>,530.5008,5796.629544,2146860.568,10/29/1979,<Null>
1979,California,Riverside CDF,1135,MORONGO #54,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,14181,Suppression (Wildfire),,<Null>,523.2227,6763.14607,2117406.984,8/2/1979,<Null>
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,521.4342,6662.970491,2110169.361,<Null>,<Null>
1979,California,Cleveland National Forest,188, ,USDA Forest Service,<Null>,9 - Miscellaneous,0,Suppression (Wildfire),,<Null>,509.875,8344.633719,2063390.786,<Null>,<Null>
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,503.9381,5945.153977,2039365.204,<Null>,<Null>
1979,California,Tuolumne - Calaveras CDF,274,PEORIA MTN.,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,512,Suppression (Wildfire),,<Null>,491.219,5349.928069,1987892.801,6/16/1979,<Null>
1979,California,Los Padres National Forest,2,MATILIJA,USDA Forest Service,8 - Unknown,2 - Equipment Use,0,Suppression (Wildfire),,330,490.5313,6981.172949,1985109.742,3/8/1979,3/9/1979
1979,California,Monterey - San Benito CDF,285,MORAZOLLI,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1120,Suppression (Wildfire),,<Null>,488.3264,6534.695411,1976186.939,7/18/1979,<Null>
1979,California,Cleveland National Forest,197, ,USDA Forest Service,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,479.968,7208.14021,1942361.831,<Null>,<Null>
1979,California,Monterey - San Benito CDF,392,WHITNEY,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1436,Suppression (Wildfire),,<Null>,467.0619,5982.429365,1890132.429,8/20/1979,<Null>
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,466.5508,5760.093562,1888064.263,<Null>,<Null>
1979,California,Los Angeles County,886,LYON FIRE,Contract County,<Null>,14 - Unknown / Unidentified,312037,Suppression (Wildfire),,<Null>,464.6299,7498.536107,1880290.557,6/14/1979,<Null>
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,460.5527,6052.980591,1863790.625,<Null>,<Null>
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,458.3711,6335.98396,1854961.867,<Null>,<Null>
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,444.4126,5952.623432,1798473.923,<Null>,<Null>
1979,California,Mendocino CDF,253,WOODRUFF,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,387,Suppression (Wildfire),,<Null>,444.2467,7143.803888,1797802.808,9/16/1979,<Null>
1979,California,Monterey - San Benito CDF,308,SWAIN VALLEY,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1201,Suppression (Wildfire),,<Null>,443.9836,6462.770139,1796738.039,7/25/1979,<Null>
1979,California,San Diego CDF,938,HIGHLAND,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1920,Suppression (Wildfire),,<Null>,438.3342,7516.383302,1773875.542,9/11/1979,<Null>
1979,California,Riverside CDF,795,SPRINGS,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,11041,Suppression (Wildfire),,<Null>,430.5492,5282.537421,1742370.632,6/28/1979,<Null>
1979,California,Riverside CDF,1144,FLATS,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,14255,Suppression (Wildfire),,<Null>,429.9434,5871.794517,1739919.159,8/3/1979,<Null>
1979,California,Santa Clara CDF,307,SHERIFF,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1207,Suppression (Wildfire),,<Null>,428.8943,6970.615272,1735673.649,7/31/1979,<Null>
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,427.8236,5960.95721,1731340.548,<Null>,<Null>
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,425.8393,7403.011824,1723310.546,<Null>,<Null>
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,425.7819,5416.143836,1723078.055,<Null>,<Null>
1979,California,Tuolumne - Calaveras CDF,667,LIGHTNING STRIKE #2,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1160,Suppression (Wildfire),,<Null>,425.6993,5602.00177,1722743.861,9/24/1979,<Null>
1979,California,Santa Clara CDF,193,FORD RD.,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,866,Suppression (Wildfire),,<Null>,422.1508,4698.238734,1708383.676,6/29/1979,<Null>
1979,California,Riverside CDF,1540,YUCCA #2,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,17534,Suppression (Wildfire),,<Null>,421.0537,10038.16607,1703944.022,9/20/1979,<Null>
1979,California,Sierra National Forest,139,BIG CREEK,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,407,418.6417,5606.56046,1694182.832,9/24/1979,10/14/1979
1979,California,San Luis Obispo CDF,327,SCHROEDER,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1178,Suppression (Wildfire),,<Null>,416.6192,6459.066034,1685998.252,7/24/1979,<Null>
1979,California,San Diego CDF,253,VESPER,California Department of Forestry and Fire Protection,<Null>,9 - Miscellaneous,757,Suppression (Wildfire),,<Null>,402.2458,6798.575785,1627830.829,6/9/1979,<Null>
1979,California,Inyo National Forest,3, ,USDA Forest Service,8 - Unknown,4 - Campfire,0,Suppression (Wildfire),,450,400.6396,13080.78208,1621330.802,5/19/1979,5/22/1979
1979,California,Sonoma - Lake - Napa CDF,211,PLUNKETT,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1016,Suppression (Wildfire),,<Null>,391.654,5555.17853,1584967.611,7/16/1979,<Null>
1979,California,Los Angeles County,7560,TAPIE FIRE,Contract County,<Null>,14 - Unknown / Unidentified,312031,Suppression (Wildfire),,<Null>,383.0288,6716.177443,1550062.442,6/8/1979,<Null>
1979,California,Tulare County,167,LIGHTNING #2,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,3252,Suppression (Wildfire),,<Null>,370.471,5266.220184,1499243.05,7/19/1979,<Null>
1979,California,Riverside CDF,1459,RANCHO,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,16999,Suppression (Wildfire),,<Null>,368.832,11519.09581,1492610.059,9/13/1979,<Null>
1979,California,Humboldt - Del Norte CDF,54,BLUE CREEK,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,76,Suppression (Wildfire),,<Null>,363.9255,5600.781145,1472754.161,6/8/1979,<Null>
1979,California,Riverside CDF,1297,HALL,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,15674,Suppression (Wildfire),,<Null>,362.4654,4790.226295,1466845.418,8/25/1979,<Null>
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,353.7979,4972.765956,1431769.344,<Null>,<Null>
1979,California,Monterey - San Benito CDF,222,MAGGINI,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,950,Suppression (Wildfire),,<Null>,353.1975,5676.659669,1429339.736,7/3/1979,<Null>
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,348.8714,5899.270363,1411832.51,<Null>,<Null>
1979,California,San Luis Obispo CDF,384,TWISSELMAN,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1316,Suppression (Wildfire),,<Null>,333.9651,4938.480575,1351508.91,8/10/1979,<Null>
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,333.4513,5349.483134,1349429.597,<Null>,<Null>
1979,California,Sequoia National Forest,49, ,USDA Forest Service,8 - Unknown,1 - Lightning,0,Suppression (Wildfire),,400,329.704,5180.65534,1334264.881,7/19/1979,7/21/1979
1979,California,Riverside CDF,848,RUSSELL,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,11496,Suppression (Wildfire),,<Null>,326.7371,4952.832535,1322258.276,7/3/1979,<Null>
1979,California,Santa Clara CDF,108,P.G.&E. MARSH CREEK,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,631,Suppression (Wildfire),,<Null>,321.9244,5838.841134,1302782.023,6/7/1979,<Null>
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,316.5356,4731.609806,1280974.274,<Null>,<Null>
1979,California,Riverside CDF,0, ,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,0,Suppression (Wildfire),,<Null>,314.6172,4668.886379,1273210.512,<Null>,<Null>
1979,California,San Diego CDF,640,HANSON,California Department of Forestry and Fire Protection,<Null>,14 - Unknown / Unidentified,1399,Suppression (Wildfire),,<Null>,306.0315,3988.562708,1238465.386,7/26/1979,<Null>
